dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,humidity,pressure,temperature,wind_speed,wind_direction,delay_difference,total_delay,temperature_c,temp_category,date
2013-01-14 10:53:00,2013-01-14 11:00:00,-7.0,2013-01-14 12:06:00,2013-01-14 12:15:00,-9.0,MQ,3792,N526MQ,JFK,DCA,53.0,213,0.9540229885057472,0.663043478260871,0.4173535308531955,0.0769230769230769,0.4861111111111111,-2.0,-16.0,6.805000000000007,Sejuk,2013-01-14
2013-04-09 09:19:00,2013-04-09 09:00:00,19.0,2013-04-09 10:58:00,2013-04-09 10:38:00,20.0,UA,544,N430UA,LGA,ORD,126.0,733,0.7816091954022988,0.608695652173914,0.4430830920026727,0.1538461538461538,0.0,1.0,39.0,7.960000000000036,Sejuk,2013-04-09
2013-04-18 09:05:00,2013-04-18 09:10:00,-5.0,2013-04-18 11:15:00,2013-04-18 11:10:00,5.0,MQ,4582,N509MQ,LGA,CLT,76.0,544,0.6781609195402298,0.663043478260871,0.6134996658498544,0.2307692307692307,0.75,10.0,0.0,15.610000000000014,Hangat,2013-04-18
2013-11-08 09:32:00,2013-11-08 09:36:00,-4.0,2013-11-08 10:52:00,2013-11-08 10:52:00,0.0,B6,116,N273JB,JFK,SYR,50.0,209,0.4482758620689654,0.5978260869565233,0.4040989084428599,0.3846153846153846,0.7777777777777778,4.0,-4.0,6.210000000000036,Sejuk,2013-11-08
2013-11-27 22:53:00,2013-11-27 22:55:00,-2.0,2013-11-27 00:15:00,2013-11-27 23:56:00,19.0,B6,718,N834JB,JFK,BOS,37.0,187,0.7701149425287357,0.3804347826086971,0.4439741590554682,0.6153846153846154,0.9166666666666669,21.0,17.0,8.0,Sejuk,2013-11-27
2013-01-13 09:25:00,2013-01-13 09:35:00,-10.0,2013-01-13 12:17:00,2013-01-13 12:35:00,-18.0,VX,251,N851VA,JFK,LAS,310.0,2248,0.9195402298850576,0.6413043478260878,0.4101136110492307,0.2307692307692307,0.0555555555555555,-8.0,-28.0,6.480000000000018,Sejuk,2013-01-13
2013-12-04 17:22:00,2013-12-04 17:25:00,-3.0,2013-12-04 18:15:00,2013-12-04 18:45:00,-30.0,AA,256,N3BWAA,JFK,BOS,33.0,187,0.5517241379310345,0.663043478260871,0.4715972376921353,0.0769230769230769,0.1666666666666666,-27.0,-33.0,9.240000000000007,Sejuk,2013-12-04
2013-05-10 23:15:00,2013-05-10 21:30:00,105.0,2013-05-10 01:52:00,2013-05-10 00:17:00,95.0,B6,383,N561JB,LGA,FLL,142.0,1076,0.735632183908046,0.5760869565217401,0.6925818667854751,0.1538461538461538,0.1388888888888889,-10.0,200.0,19.160000000000025,Hangat,2013-05-10
2013-05-24 12:14:00,2013-05-24 12:20:00,-6.0,2013-05-24 14:05:00,2013-05-24 14:15:00,-10.0,EV,3805,N19554,EWR,DTW,86.0,488,0.8045977011494252,0.5760869565217401,0.7351303185564717,0.1538461538461538,0.5,-4.0,-16.0,21.07000000000005,Hangat,2013-05-24
2013-03-08 19:46:00,2013-03-08 19:29:00,17.0,2013-03-08 21:38:00,2013-03-08 21:30:00,8.0,EV,4663,N16170,EWR,CHS,84.0,628,0.6436781609195403,0.6304347826086971,0.3341501447983965,0.3846153846153846,0.9722222222222222,-9.0,25.0,3.07000000000005,Sejuk,2013-03-08
2013-03-15 08:42:00,2013-03-15 08:45:00,-3.0,2013-03-15 12:31:00,2013-03-15 12:50:00,-19.0,AA,1357,N5FAAA,JFK,SJU,208.0,1598,0.3448275862068966,0.5760869565217401,0.2895967921586102,0.6923076923076923,0.8611111111111112,-16.0,-22.0,1.07000000000005,Sejuk,2013-03-15
2013-12-18 09:26:00,2013-12-18 09:29:00,-3.0,2013-12-18 12:32:00,2013-12-18 12:42:00,-10.0,UA,446,N497UA,EWR,MIA,144.0,1085,0.7701149425287357,0.5978260869565233,0.1539318333704606,0.0769230769230769,0.7416666666666667,-7.0,-13.0,-5.019999999999982,Dingin,2013-12-18
2013-01-26 17:08:00,2013-01-26 15:45:00,83.0,2013-01-26 20:21:00,2013-01-26 19:10:00,71.0,AA,133,N328AA,JFK,LAX,341.0,2475,0.425287356321839,0.7608695652173925,0.0944531075963457,0.0769230769230769,0.4444444444444445,-12.0,154.0,-7.689999999999998,Dingin,2013-01-26
2013-11-15 11:57:00,2013-11-15 12:00:00,-3.0,2013-11-15 13:56:00,2013-11-15 13:59:00,-3.0,US,2069,N128UW,JFK,CLT,94.0,541,0.4022988505747126,0.6956521739130448,0.3432835820895512,0.2307692307692307,0.5277777777777778,0.0,-6.0,3.480000000000018,Sejuk,2013-11-15
2013-05-16 07:18:00,2013-05-16 07:25:00,-7.0,2013-05-16 10:06:00,2013-05-16 10:15:00,-9.0,AS,21,N549AS,EWR,SEA,329.0,2402,0.2758620689655172,0.6304347826086971,0.453553129873022,0.0769230769230769,0.5555555555555556,-2.0,-16.0,8.430000000000007,Sejuk,2013-05-16
2013-05-07 15:58:00,2013-05-07 15:55:00,3.0,2013-05-07 17:10:00,2013-05-07 17:27:00,-17.0,B6,44,N353JB,JFK,BTV,47.0,266,0.6666666666666667,0.7173913043478262,0.5558030741813322,0.2307692307692307,0.1388888888888889,-20.0,-14.0,13.02000000000004,Sejuk,2013-05-07
2013-11-04 16:47:00,2013-11-04 16:50:00,-3.0,2013-11-04 20:05:00,2013-11-04 20:02:00,3.0,B6,89,N571JB,JFK,SAN,348.0,2446,0.9540229885057472,0.9891304347826092,0.3679438627756735,0.1538461538461538,0.1055555555555555,6.0,0.0,4.587000000000046,Sejuk,2013-11-04
2013-10-21 08:19:00,2013-10-21 08:25:00,-6.0,2013-10-21 11:30:00,2013-10-21 11:15:00,15.0,B6,281,N247JB,JFK,HOU,232.0,1428,1.0,0.7934782608695663,0.4588698299621292,0.1538461538461538,0.6805555555555556,21.0,9.0,8.668666667000025,Sejuk,2013-10-21
2013-11-17 12:09:00,2013-11-17 12:15:00,-6.0,2013-11-17 15:53:00,2013-11-17 15:50:00,3.0,UA,1227,N24202,EWR,PHX,321.0,2133,0.7816091954022988,0.6956521739130448,0.4907551793272438,0.0769230769230769,0.0833333333333333,9.0,-3.0,10.100000000000025,Sejuk,2013-11-17
2013-03-27 12:20:00,2013-03-27 12:21:00,-1.0,2013-03-27 13:14:00,2013-03-27 13:35:00,-21.0,UA,1605,N37274,EWR,BOS,37.0,200,0.6004453887700936,0.4891304347826093,0.3169971040320778,0.0,0.8611111111111112,-20.0,-22.0,2.300000000000012,Sejuk,2013-03-27
2013-10-16 06:57:00,2013-10-16 07:00:00,-3.0,2013-10-16 10:06:00,2013-10-16 10:25:00,-19.0,DL,269,N718TW,JFK,SFO,337.0,2586,1.0,0.6521739130434785,0.5295165961238579,0.0,0.1555555555555555,-16.0,-22.0,11.840000000000032,Sejuk,2013-10-16
2013-10-27 20:31:00,2013-10-27 20:25:00,6.0,2013-10-27 00:03:00,2013-10-27 00:26:00,-23.0,UA,1071,N75428,EWR,BQN,194.0,1585,0.6436781609195403,0.7391304347826093,0.559590109155713,0.1538461538461538,0.7833333333333333,-29.0,-17.0,13.189999999999998,Sejuk,2013-10-27
2013-01-23 13:15:00,2013-01-23 13:15:00,0.0,2013-01-23 14:59:00,2013-01-23 15:04:00,-5.0,US,1895,N179UW,EWR,CLT,85.0,529,0.4597701149425288,0.6195652173913047,0.1084874136778779,0.4615384615384616,0.888888888888889,-5.0,-5.0,-7.060000000000002,Dingin,2013-01-23
2013-02-25 06:31:00,2013-02-25 06:35:00,-4.0,2013-02-25 07:56:00,2013-02-25 07:45:00,11.0,EV,3832,N12564,EWR,DCA,47.0,199,0.9195402298850576,0.5434782608695663,0.329249276008019,0.2307692307692307,0.0555555555555555,15.0,7.0,2.8500000000000227,Sejuk,2013-02-25
2013-12-02 22:30:00,2013-12-02 22:29:00,1.0,2013-12-02 23:42:00,2013-12-02 23:51:00,-9.0,B6,486,N329JB,JFK,ROC,51.0,264,0.7126436781609196,0.5760869565217401,0.4243706838939625,0.2307692307692307,0.1666666666666666,-10.0,-8.0,7.1200000000000045,Sejuk,2013-12-02
2013-01-15 09:58:00,2013-01-15 09:59:00,-1.0,2013-01-15 13:40:00,2013-01-15 13:33:00,7.0,US,450,N659AW,JFK,PHX,315.0,2153,1.0,0.6195652173913047,0.4698151035865443,0.0769230769230769,0.5277777777777778,8.0,6.0,9.160000000000023,Sejuk,2013-01-15
2013-05-09 19:14:00,2013-05-09 18:47:00,27.0,2013-05-09 20:46:00,2013-05-09 20:34:00,12.0,9E,4019,N8944B,JFK,RIC,54.0,288,0.9195402298850576,0.6195652173913047,0.6326576074849628,0.3076923076923077,0.1666666666666666,-15.0,39.0,16.470000000000027,Hangat,2013-05-09
2013-11-12 12:14:00,2013-11-12 12:15:00,-1.0,2013-11-12 15:12:00,2013-11-12 15:50:00,-38.0,UA,1227,N12216,EWR,PHX,281.0,2133,0.7701149425287357,0.6413043478260878,0.3261305413232342,0.6923076923076923,0.9166666666666669,-37.0,-39.0,2.7100000000000364,Sejuk,2013-11-12
2013-06-04 18:38:00,2013-06-04 18:45:00,-7.0,2013-06-04 21:18:00,2013-06-04 21:56:00,-38.0,DL,2391,N911DL,JFK,TPA,135.0,1005,0.6436781609195403,0.554347826086957,0.8113165515705054,0.0769230769230769,0.1388888888888889,-31.0,-45.0,24.49000000000001,Hangat,2013-06-04
2013-11-18 19:21:00,2013-11-18 19:25:00,-4.0,2013-11-18 00:51:00,2013-11-18 00:39:00,12.0,DL,347,N3773D,JFK,SJU,187.0,1598,0.1379310344827586,0.4782608695652186,0.6738694586767657,0.5384615384615385,0.75,16.0,8.0,18.32000000000005,Hangat,2013-11-18
2013-11-27 20:13:00,2013-11-27 20:14:00,-1.0,2013-11-27 22:28:00,2013-11-27 22:42:00,-14.0,EV,4333,N11119,EWR,TUL,172.0,1215,0.7701149425287357,0.3804347826086971,0.3798173312541761,0.5384615384615385,0.9166666666666669,-13.0,-15.0,5.1200000000000045,Sejuk,2013-11-27
2013-03-11 11:43:00,2013-03-11 11:50:00,-7.0,2013-03-11 13:30:00,2013-03-11 13:45:00,-15.0,MQ,4646,N508MQ,LGA,MSP,146.0,1020,0.7701149425287357,0.75,0.2501670750723983,0.0769230769230769,0.1944444444444444,-8.0,-22.0,-0.6999999999999886,Dingin,2013-03-11
2013-12-05 06:23:00,2013-12-05 06:30:00,-7.0,2013-12-05 07:25:00,2013-12-05 07:42:00,-17.0,UA,371,N843UA,EWR,BOS,38.0,200,0.8505747126436782,0.663043478260871,0.4582312319002009,0.2307692307692307,0.1666666666666666,-10.0,-24.0,8.640000000000043,Sejuk,2013-12-05
2013-04-17 07:52:00,2013-04-17 07:55:00,-3.0,2013-04-17 08:55:00,2013-04-17 09:10:00,-15.0,MQ,4418,N838MQ,JFK,DCA,43.0,213,0.6091954022988506,0.75,0.4577856983738018,0.0,0.3611111111111111,-12.0,-18.0,8.620000000000005,Sejuk,2013-04-17
2013-10-21 19:06:00,2013-10-21 19:00:00,6.0,2013-10-21 21:00:00,2013-10-21 21:17:00,-17.0,9E,3445,N917XJ,LGA,DSM,152.0,1031,0.2873563218390805,0.2391304347826093,0.6867899309423029,0.1538461538461538,0.6777777777777778,-23.0,-11.0,18.90000000000004,Hangat,2013-10-21
2013-10-14 18:52:00,2013-10-14 18:45:00,7.0,2013-10-14 22:01:00,2013-10-14 22:10:00,-9.0,AA,177,N329AA,JFK,SFO,346.0,2586,0.7011494252873562,0.7173913043478262,0.6576074849632434,0.0,0.2916666666666667,-16.0,-2.0,17.590000000000032,Hangat,2013-10-14
2013-04-10 09:28:00,2013-04-10 09:34:00,-6.0,2013-04-10 12:14:00,2013-04-10 12:27:00,-13.0,UA,1623,N57111,EWR,MCO,128.0,937,0.8505747126436782,0.5978260869565233,0.5016707507239921,0.0,0.1666666666666666,-7.0,-19.0,10.590000000000032,Sejuk,2013-04-10
2013-01-05 20:47:00,2013-01-05 20:45:00,2.0,2013-01-05 00:04:00,2013-01-05 23:59:00,5.0,B6,147,N536JB,JFK,RSW,178.0,1074,0.3908045977011494,0.5978260869565233,0.3368233459567822,0.3846153846153846,0.6944444444444444,3.0,7.0,3.1899999999999977,Sejuk,2013-01-05
2013-01-18 21:01:00,2013-01-18 21:00:00,1.0,2013-01-18 22:43:00,2013-01-18 22:35:00,8.0,MQ,4507,N854MQ,LGA,RDU,71.0,431,0.4022988505747126,0.6413043478260878,0.378703497438182,0.1538461538461538,0.9722222222222222,7.0,9.0,5.07000000000005,Sejuk,2013-01-18
2013-02-01 13:25:00,2013-02-01 13:30:00,-5.0,2013-02-01 15:43:00,2013-02-01 16:05:00,-22.0,DL,2043,N3755D,JFK,ATL,115.0,760,0.5977011494252873,0.6195652173913047,0.364000891067052,0.6923076923076923,0.7694444444444445,-17.0,-27.0,4.410000000000025,Sejuk,2013-02-01
2013-11-12 12:05:00,2013-11-12 12:05:00,0.0,2013-11-12 13:12:00,2013-11-12 13:30:00,-18.0,WN,483,N495WN,EWR,MDW,110.0,711,0.7701149425287357,0.6413043478260878,0.3261305413232342,0.6923076923076923,0.9166666666666669,-18.0,-18.0,2.7100000000000364,Sejuk,2013-11-12
2013-03-22 17:16:00,2013-03-22 17:20:00,-4.0,2013-03-22 18:54:00,2013-03-22 19:10:00,-16.0,AA,345,N202AA,LGA,ORD,120.0,733,0.1839080459770115,0.6521739130434785,0.3067498329249272,0.0769230769230769,0.875,-12.0,-20.0,1.840000000000032,Sejuk,2013-03-22
2013-05-13 06:22:00,2013-05-13 06:24:00,-2.0,2013-05-13 08:27:00,2013-05-13 08:27:00,0.0,EV,4471,N14907,EWR,CLT,87.0,529,0.5287356321839081,0.5,0.6324348407217641,0.3076923076923077,0.75,2.0,-2.0,16.460000000000036,Hangat,2013-05-13
2013-03-07 17:15:00,2013-03-07 17:19:00,-4.0,2013-03-07 18:41:00,2013-03-07 18:57:00,-16.0,UA,1204,N77261,EWR,ORD,110.0,719,0.3793103448275862,0.6956521739130448,0.3731937328358201,0.4615384615384616,0.0555555555555555,-12.0,-20.0,4.822666667000021,Sejuk,2013-03-07
2013-03-22 08:09:00,2013-03-22 08:10:00,-1.0,2013-03-22 10:15:00,2013-03-22 10:30:00,-15.0,FL,346,N975AT,LGA,ATL,106.0,762,0.6004453887700936,0.5434782608695663,0.2702160837603031,0.0769230769230769,0.9166666666666669,-14.0,-16.0,0.2000000000000454,Sejuk,2013-03-22
2013-04-27 18:33:00,2013-04-27 18:30:00,3.0,2013-04-27 21:40:00,2013-04-27 22:04:00,-24.0,UA,1462,N17719,EWR,SFO,343.0,2565,0.1379310344827586,0.75,0.6591668523056358,0.1538461538461538,0.8333333333333334,-27.0,-21.0,17.660000000000025,Hangat,2013-04-27
2013-01-05 14:58:00,2013-01-05 15:00:00,-2.0,2013-01-05 16:42:00,2013-01-05 16:56:00,-14.0,US,720,N174US,EWR,CLT,92.0,529,0.4827586206896552,0.6521739130434785,0.3065270661617285,0.5384615384615385,0.75,-12.0,-16.0,1.830000000000041,Sejuk,2013-01-05
2013-05-10 11:11:00,2013-05-10 10:50:00,21.0,2013-05-10 12:21:00,2013-05-10 12:09:00,12.0,B6,4,N306JB,JFK,BUF,57.0,301,0.9195402298850576,0.5978260869565233,0.5535754065493421,0.1538461538461538,0.1388888888888889,-9.0,33.0,12.920000000000016,Sejuk,2013-05-10
2013-01-30 11:34:00,2013-01-30 10:00:00,94.0,2013-01-30 12:45:00,2013-01-30 11:23:00,82.0,EV,5736,N909EV,LGA,IAD,49.0,229,0.3448275862068966,0.6190487242264808,0.3260191579416354,0.0,0.75,-12.0,176.0,2.705000000000041,Sejuk,2013-01-30
2013-02-20 17:53:00,2013-02-20 18:00:00,-7.0,2013-02-20 20:20:00,2013-02-20 20:06:00,14.0,US,373,N544UW,JFK,CLT,88.0,541,0.2758620689655172,0.5760869565217401,0.4151258632212071,0.3076923076923077,0.4583333333333333,21.0,7.0,6.705000000000041,Sejuk,2013-02-20
2013-11-06 12:58:00,2013-11-06 13:00:00,-2.0,2013-11-06 15:28:00,2013-11-06 15:22:00,6.0,DL,2043,N335NB,JFK,ATL,112.0,760,0.7241379310344829,0.7717391304347831,0.4785030073513026,0.1538461538461538,0.5,8.0,4.0,9.550000000000011,Sejuk,2013-11-06
2013-05-02 00:03:00,2013-05-02 19:05:00,298.0,2013-05-02 02:41:00,2013-05-02 22:24:00,257.0,B6,111,N603JB,JFK,FLL,135.0,1069,0.2988505747126437,0.7717391304347831,0.6814435286255289,0.3076923076923077,0.1111111111111111,-41.0,555.0,18.660000000000025,Hangat,2013-05-02
2013-05-11 14:00:00,2013-05-11 13:38:00,22.0,2013-05-11 15:11:00,2013-05-11 14:59:00,12.0,B6,36,N238JB,JFK,ROC,53.0,264,0.632183908045977,0.6195652173913047,0.6703051904655819,0.1538461538461538,0.8611111111111112,-10.0,34.0,18.160000000000025,Hangat,2013-05-11
2013-10-31 08:45:00,2013-10-31 08:50:00,-5.0,2013-10-31 09:57:00,2013-10-31 10:05:00,-8.0,DL,2445,N326NB,JFK,BOS,38.0,187,0.9655172413793104,0.8369565217391308,0.4540580678770318,0.0,0.5111111111111112,-3.0,-13.0,8.452666667000017,Sejuk,2013-10-31
2013-04-10 15:53:00,2013-04-10 15:55:00,-2.0,2013-04-10 18:25:00,2013-04-10 18:10:00,15.0,WN,266,N750SA,EWR,DEN,235.0,1605,0.2298850574712643,0.5978260869565233,0.8006237469369575,0.6923076923076923,0.7777777777777778,17.0,13.0,24.010000000000048,Hangat,2013-04-10
2013-01-28 06:49:00,2013-01-28 06:55:00,-6.0,2013-01-28 10:45:00,2013-01-28 10:30:00,15.0,DL,1415,N399DA,JFK,SLC,308.0,1990,0.5057471264367817,0.7608695652173925,0.1029182445979044,0.5384615384615385,0.8333333333333334,21.0,9.0,-7.310000000000002,Dingin,2013-01-28
2013-03-29 06:20:00,2013-03-29 06:30:00,-10.0,2013-03-29 10:06:00,2013-03-29 10:40:00,-34.0,AA,413,N3CPAA,JFK,SJU,200.0,1598,0.5862068965517242,0.6195652173913047,0.3481844508799288,0.0769230769230769,0.8333333333333334,-24.0,-44.0,3.7000000000000455,Sejuk,2013-03-29
2013-10-06 07:52:00,2013-10-06 08:00:00,-8.0,2013-10-06 09:58:00,2013-10-06 10:26:00,-28.0,9E,3507,N605LR,JFK,MSY,161.0,1182,0.9195402298850576,0.25,0.6727556248607707,0.0,0.2777777777777778,-20.0,-36.0,18.27000000000004,Hangat,2013-10-06
2013-01-30 06:35:00,2013-01-30 06:39:00,-4.0,2013-01-30 10:08:00,2013-01-30 09:57:00,11.0,UA,251,N812UA,EWR,AUS,245.0,1504,0.8620689655172415,0.663043478260871,0.3156939184673639,0.0769230769230769,0.5722222222222223,15.0,7.0,2.2415000000000305,Sejuk,2013-01-30
2013-01-29 19:49:00,2013-01-29 19:15:00,34.0,2013-01-29 21:49:00,2013-01-29 21:11:00,38.0,9E,3525,N933XJ,JFK,ORD,130.0,740,0.942528735632184,0.7934782608695663,0.4205242444419683,0.0,0.3055555555555556,4.0,72.0,6.947333333000017,Sejuk,2013-01-29
2013-11-06 08:54:00,2013-11-06 09:00:00,-6.0,2013-11-06 12:13:00,2013-11-06 12:06:00,7.0,B6,1701,N729JB,JFK,FLL,144.0,1069,0.9195402298850576,0.5217391304347831,0.4248663399420804,0.1538461538461538,0.6222222222222222,13.0,1.0,7.142250000000047,Sejuk,2013-11-06
2013-01-04 07:37:00,2013-01-04 07:39:00,-2.0,2013-01-04 10:33:00,2013-01-04 10:44:00,-11.0,UA,1179,N33266,EWR,TPA,156.0,997,0.5172413793103448,0.6847826086956523,0.2042771218534183,0.3076923076923077,0.888888888888889,-9.0,-13.0,-2.759999999999991,Dingin,2013-01-04
2013-03-31 06:39:00,2013-03-31 06:45:00,-6.0,2013-03-31 08:52:00,2013-03-31 09:07:00,-15.0,DL,2006,N327NB,LGA,MSY,176.0,1183,0.6004453887700936,0.6739130434782616,0.3486299844063261,0.1538461538461538,0.0,-9.0,-21.0,3.7200000000000273,Sejuk,2013-03-31
2013-04-22 07:58:00,2013-04-22 08:00:00,-2.0,2013-04-22 09:34:00,2013-04-22 09:14:00,20.0,US,2165,N737US,LGA,DCA,52.0,214,0.3563218390804598,0.7608695652173925,0.3435063488527508,0.3076923076923077,0.9166666666666669,22.0,18.0,3.490000000000009,Sejuk,2013-04-22
2013-04-19 22:24:00,2013-04-19 17:39:00,285.0,2013-04-19 01:31:00,2013-04-19 20:02:00,329.0,FL,722,N290AT,LGA,ATL,131.0,762,0.3908045977011494,0.7391304347826093,0.5742927155268429,0.4615384615384616,0.3888888888888889,44.0,614.0,13.850000000000025,Sejuk,2013-04-19
2013-04-24 07:49:00,2013-04-24 07:55:00,-6.0,2013-04-24 09:41:00,2013-04-24 10:07:00,-26.0,9E,3879,N8721B,EWR,CVG,93.0,569,0.6004453887700936,0.7717391304347831,0.3871686344397416,0.5384615384615385,0.1666666666666666,-20.0,-32.0,5.4500000000000455,Sejuk,2013-04-24
2013-10-06 13:01:00,2013-10-06 13:05:00,-4.0,2013-10-06 15:46:00,2013-10-06 16:10:00,-24.0,UA,482,N495UA,EWR,FLL,139.0,1065,0.942528735632184,0.2608695652173924,0.6736466919135653,0.0,0.2083333333333333,-20.0,-28.0,18.31,Hangat,2013-10-06
2013-05-09 10:23:00,2013-05-09 10:15:00,8.0,2013-05-09 12:37:00,2013-05-09 12:41:00,-4.0,US,196,N509AY,JFK,PHX,289.0,2153,1.0,0.6413043478260878,0.5967921586099347,0.1538461538461538,0.2777777777777778,-12.0,4.0,14.860000000000014,Sejuk,2013-05-09
2013-04-28 10:52:00,2013-04-28 09:25:00,87.0,2013-04-28 13:37:00,2013-04-28 12:35:00,62.0,AA,1097,N485AA,LGA,DFW,191.0,1389,0.3448275862068966,0.7717391304347831,0.4232568500779683,0.0769230769230769,0.0555555555555555,-25.0,149.0,7.07000000000005,Sejuk,2013-04-28
2013-05-03 09:42:00,2013-05-03 09:45:00,-3.0,2013-05-03 12:11:00,2013-05-03 12:24:00,-13.0,B6,197,N529JB,JFK,LAS,279.0,2248,0.7816091954022988,0.7717391304347831,0.4056582757852522,0.0769230769230769,0.1388888888888889,-10.0,-16.0,6.28000000000003,Sejuk,2013-05-03
2013-01-19 17:03:00,2013-01-19 16:35:00,28.0,2013-01-19 18:02:00,2013-01-19 17:50:00,12.0,B6,1176,N184JB,EWR,BOS,40.0,200,0.367816091954023,0.7717391304347831,0.2120739585653819,0.4615384615384616,0.9166666666666669,-16.0,40.0,-2.409999999999968,Dingin,2013-01-19
2013-12-29 18:55:00,2013-12-29 17:59:00,56.0,2013-12-29 22:29:00,2013-12-29 21:38:00,51.0,UA,1127,N39461,EWR,SFO,347.0,2565,0.7701149425287357,0.5326086956521738,0.393406103809311,0.0,0.8111111111111111,-5.0,107.0,5.730000000000018,Sejuk,2013-12-29
2013-10-02 11:51:00,2013-10-02 12:00:00,-9.0,2013-10-02 12:50:00,2013-10-02 13:11:00,-21.0,US,2146,N958UW,LGA,BOS,39.0,184,0.6436781609195403,0.3478260869565233,0.6677879260414343,0.0769230769230769,0.725,-12.0,-30.0,18.047000000000025,Hangat,2013-10-02
2013-10-01 07:52:00,2013-10-01 07:56:00,-4.0,2013-10-01 09:30:00,2013-10-01 09:51:00,-21.0,US,1733,N195UW,LGA,CLT,72.0,544,0.8620689655172415,0.4891304347826093,0.566451325462241,0.0769230769230769,0.6527777777777778,-17.0,-25.0,13.498000000000047,Sejuk,2013-10-01
2013-10-03 19:03:00,2013-10-03 19:05:00,-2.0,2013-10-03 21:33:00,2013-10-03 21:31:00,2.0,DL,2454,N396DA,JFK,DEN,235.0,1626,0.2298850574712643,0.6304347826086971,0.8278012920472264,0.0,0.8333333333333334,4.0,0.0,25.23000000000001,Hangat,2013-10-03
2013-03-03 09:07:00,2013-03-03 09:15:00,-8.0,2013-03-03 14:03:00,2013-03-03 14:16:00,-13.0,DL,301,N3744F,JFK,SJU,218.0,1598,0.5057471264367817,0.5326086956521738,0.2924927600801963,0.3076923076923077,0.888888888888889,-5.0,-21.0,1.2000000000000457,Sejuk,2013-03-03
2013-03-08 21:18:00,2013-03-08 17:55:00,203.0,2013-03-08 23:55:00,2013-03-08 21:01:00,174.0,UA,1139,N37277,EWR,DFW,193.0,1372,0.6436781609195403,0.6304347826086971,0.3352639786143898,0.3846153846153846,0.9722222222222222,-29.0,377.0,3.1200000000000045,Sejuk,2013-03-08
2013-10-22 15:40:00,2013-10-22 15:45:00,-5.0,2013-10-22 17:04:00,2013-10-22 17:05:00,-1.0,AA,256,N3AYAA,JFK,BOS,37.0,187,0.5747126436781609,0.1630434782608709,0.637781243038539,0.1538461538461538,0.6777777777777778,4.0,-6.0,16.700000000000045,Hangat,2013-10-22
2013-11-11 21:01:00,2013-11-11 21:07:00,-6.0,2013-11-11 23:13:00,2013-11-11 23:19:00,-6.0,EV,4536,N12900,EWR,CVG,101.0,569,0.2413793103448275,0.6413043478260878,0.514145689463132,0.2307692307692307,0.638888888888889,0.0,-12.0,11.150000000000034,Sejuk,2013-11-11
2013-12-23 20:32:00,2013-12-23 20:25:00,7.0,2013-12-23 22:16:00,2013-12-23 22:05:00,11.0,AA,371,N480AA,LGA,ORD,125.0,733,0.7701149425287357,0.608695652173914,0.5110269547783473,0.1538461538461538,0.7277777777777779,4.0,18.0,11.010000000000048,Sejuk,2013-12-23
2013-11-15 14:52:00,2013-11-15 14:45:00,7.0,2013-11-15 18:10:00,2013-11-15 17:57:00,13.0,B6,1171,N571JB,LGA,FLL,167.0,1076,0.367816091954023,0.7065217391304355,0.4221430162619732,0.0769230769230769,0.5833333333333334,6.0,20.0,7.020000000000039,Sejuk,2013-11-15
2013-01-16 08:35:00,2013-01-16 08:35:00,0.0,2013-01-16 12:08:00,2013-01-16 12:15:00,-7.0,UA,1480,N37252,EWR,SFO,367.0,2565,0.7011494252873562,0.7173913043478262,0.3147694364000895,0.2307692307692307,0.0555555555555555,-7.0,-7.0,2.200000000000045,Sejuk,2013-01-16
2013-11-15 18:57:00,2013-11-15 19:00:00,-3.0,2013-11-15 20:35:00,2013-11-15 20:35:00,0.0,UA,693,N460UA,LGA,ORD,115.0,733,0.1264367816091954,0.6739130434782616,0.5569169079973273,0.2307692307692307,0.638888888888889,3.0,-3.0,13.07000000000005,Sejuk,2013-11-15
2013-11-15 18:26:00,2013-11-15 18:00:00,26.0,2013-11-15 20:04:00,2013-11-15 19:44:00,20.0,EV,5451,N391CA,LGA,PIT,56.0,335,0.0804597701149425,0.6847826086956523,0.5493428380485623,0.3076923076923077,0.5833333333333334,-6.0,46.0,12.730000000000018,Sejuk,2013-11-15
2013-12-22 08:39:00,2013-12-22 08:00:00,39.0,2013-12-22 09:43:00,2013-12-22 09:10:00,33.0,AA,84,N3GLAA,JFK,BOS,36.0,187,0.7701149425287357,0.5760869565217401,0.5613722432613057,0.0769230769230769,0.638888888888889,-6.0,72.0,13.27000000000004,Sejuk,2013-12-22
2013-11-09 16:30:00,2013-11-09 16:29:00,1.0,2013-11-09 19:32:00,2013-11-09 19:26:00,6.0,B6,283,N607JB,JFK,MCO,138.0,944,0.3333333333333333,0.7173913043478262,0.434617955001114,0.3076923076923077,0.75,5.0,7.0,7.580000000000041,Sejuk,2013-11-09
2013-10-08 10:50:00,2013-10-08 10:55:00,-5.0,2013-10-08 13:35:00,2013-10-08 13:56:00,-21.0,DL,1275,N3735D,JFK,SLC,259.0,1990,0.8045977011494252,0.7282608695652186,0.5207730006683002,0.3076923076923077,0.9,-16.0,-26.0,11.447500000000048,Sejuk,2013-10-08
